<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.03.10	23:45:00	2183.15	2183.66	2181.53	2181.65	1000	0	7
2024.03.11	00:00:00	2181.65	2181.71	2179.43	2180.65	1129	0	7
2024.03.11	00:15:00	2180.65	2183.41	2180.61	2183.40	1204	0	7
2024.03.11	00:30:00	2183.41	2186.84	2182.74	2186.45	1173	0	7
2024.03.11	00:45:00	2186.43	2189.00	2186.31	2186.67	1494	0	7
2024.03.11	01:00:00	2186.67	2186.77	2182.76	2183.79	2200	0	10
2024.03.11	01:15:00	2183.83	2183.93	2180.38	2180.73	1513	0	9
2024.03.11	01:30:00	2180.76	2182.31	2180.42	2180.42	1346	0	7
2024.03.11	01:45:00	2180.42	2180.53	2178.97	2180.26	1928	0	7
2024.03.11	02:00:00	2180.26	2180.41	2179.04	2179.10	1569	0	7
2024.03.11	02:15:00	2179.10	2179.44	2178.13	2178.27	812	0	7
2024.03.11	02:30:00	2178.27	2178.50	2177.20	2177.44	1111	0	7
2024.03.11	02:45:00	2177.44	2177.94	2176.88	2177.44	1356	0	7
2024.03.11	03:00:00	2177.44	2178.83	2177.02	2178.48	1489	0	7
2024.03.11	03:15:00	2178.48	2179.19	2177.50	2178.61	921	0	7
2024.03.11	03:30:00	2178.61	2179.08	2178.27	2179.04	535	0	7
2024.03.11	03:45:00	2179.04	2180.36	2179.04	2179.55	804	0	7
2024.03.11	04:00:00	2179.55	2180.95	2179.49	2180.95	571	0	7
2024.03.11	04:15:00	2180.95	2181.26	2180.56	2181.05	487	0	7
2024.03.11	04:30:00	2181.05	2181.49	2180.51	2181.20	626	0	7
2024.03.11	04:45:00	2181.20	2181.20	2179.60	2180.72	679	0	7
2024.03.11	05:00:00	2180.72	2181.65	2180.20	2181.25	880	0	7
2024.03.11	05:15:00	2181.25	2181.65	2180.59	2180.85	853	0	7
2024.03.11	05:30:00	2180.85	2180.97	2178.34	2179.05	1689	0	7
2024.03.11	05:45:00	2179.05	2179.18	2176.88	2178.07	1450	0	7
2024.03.11	06:00:00	2178.07	2179.06	2177.32	2178.03	1753	0	7
2024.03.11	06:15:00	2178.03	2179.37	2177.78	2178.90	1103	0	7
2024.03.11	06:30:00	2178.89	2178.97	2177.58	2178.76	1049	0	7
2024.03.11	06:45:00	2178.76	2180.00	2178.63	2179.50	1084	0	7
2024.03.11	07:00:00	2179.50	2179.71	2177.99	2178.44	1454	0	7
2024.03.11	07:15:00	2178.43	2180.94	2178.37	2180.71	1497	0	7
2024.03.11	07:30:00	2180.69	2180.88	2178.11	2180.10	1901	0	7
2024.03.11	07:45:00	2180.10	2182.75	2179.49	2182.29	2014	0	7
2024.03.11	08:00:00	2182.29	2183.09	2180.87	2181.49	2658	0	7
2024.03.11	08:15:00	2181.49	2181.59	2179.64	2180.39	2219	0	7
2024.03.11	08:30:00	2180.39	2180.62	2177.80	2178.15	1974	0	7
2024.03.11	08:45:00	2178.15	2178.54	2176.78	2177.47	2387	0	7
2024.03.11	09:00:00	2177.46	2179.85	2176.03	2178.64	2914	0	7
2024.03.11	09:15:00	2178.64	2178.73	2176.23	2177.91	2023	0	7
2024.03.11	09:30:00	2177.91	2179.48	2177.22	2179.47	1370	0	7
2024.03.11	09:45:00	2179.47	2181.55	2179.46	2180.54	1669	0	7
2024.03.11	10:00:00	2180.54	2180.70	2179.18	2179.78	1761	0	7
2024.03.11	10:15:00	2179.78	2180.79	2178.61	2178.88	1461	0	7
2024.03.11	10:30:00	2178.88	2179.00	2177.13	2177.17	1466	0	7
2024.03.11	10:45:00	2177.17	2178.89	2176.88	2177.71	1735	0	7
2024.03.11	11:00:00	2177.70	2177.91	2176.79	2177.19	1415	0	7
2024.03.11	11:15:00	2177.20	2177.70	2176.46	2177.57	1573	0	7
2024.03.11	11:30:00	2177.57	2179.26	2177.19	2178.70	1060	0	7
2024.03.11	11:45:00	2178.70	2179.56	2178.39	2178.97	1380	0	7
2024.03.11	12:00:00	2178.97	2180.39	2177.59	2179.00	2444	0	7
2024.03.11	12:15:00	2179.00	2179.87	2176.96	2179.11	3367	0	7
2024.03.11	12:30:00	2179.12	2180.71	2176.62	2177.67	3795	0	7
2024.03.11	12:45:00	2177.70	2179.06	2176.46	2177.20	3123	0	7
2024.03.11	13:00:00	2177.20	2178.33	2174.86	2176.91	3677	0	7
2024.03.11	13:15:00	2176.91	2179.34	2176.28	2178.15	3297	0	7
2024.03.11	13:30:00	2178.21	2184.18	2177.64	2183.76	5614	0	7
2024.03.11	13:45:00	2183.76	2185.14	2180.47	2181.78	4648	0	7
2024.03.11	14:00:00	2181.78	2182.61	2175.77	2178.96	5267	0	7
2024.03.11	14:15:00	2178.96	2181.48	2178.57	2181.36	3796	0	7
2024.03.11	14:30:00	2181.38	2182.87	2179.76	2181.73	4116	0	7
2024.03.11	14:45:00	2181.73	2183.28	2180.97	2181.98	2022	0	7
2024.03.11	15:00:00	2181.96	2183.34	2180.07	2182.81	1999	0	7
2024.03.11	15:15:00	2182.81	2184.76	2181.63	2183.45	2205	0	7
2024.03.11	15:30:00	2183.46	2185.50	2182.11	2184.46	2089	0	7
2024.03.11	15:45:00	2184.49	2185.71	2183.34	2184.35	2035	0	7
2024.03.11	16:00:00	2184.35	2184.69	2183.26	2184.59	1324	0	7
2024.03.11	16:15:00	2184.60	2184.64	2180.97	2181.37	1386	0	7
2024.03.11	16:30:00	2181.38	2181.74	2180.00	2180.15	1488	0	7
2024.03.11	16:45:00	2180.16	2181.82	2178.60	2180.81	1296	0	7
2024.03.11	17:00:00	2180.83	2183.23	2180.83	2183.09	1740	0	7
2024.03.11	17:15:00	2183.08	2184.13	2181.03	2182.07	1268	0	7
2024.03.11	17:30:00	2182.07	2182.08	2179.31	2179.72	1292	0	7
2024.03.11	17:45:00	2179.72	2180.02	2178.28	2179.66	1126	0	7
2024.03.11	18:00:00	2179.73	2180.17	2179.18	2179.27	734	0	7
2024.03.11	18:15:00	2179.22	2179.66	2177.50	2177.76	736	0	7
2024.03.11	18:30:00	2177.76	2178.40	2177.20	2177.98	960	0	7
2024.03.11	18:45:00	2177.98	2180.96	2177.37	2180.87	1053	0	7
2024.03.11	19:00:00	2180.82	2183.37	2180.67	2182.84	1008	0	7
2024.03.11	19:15:00	2182.84	2184.16	2182.79	2183.21	818	0	7
2024.03.11	19:30:00	2183.18	2183.77	2181.49	2182.11	794	0	7
2024.03.11	19:45:00	2182.14	2182.14	2180.98	2181.38	771	0	7
2024.03.11	20:00:00	2181.32	2181.80	2181.10	2181.61	329	0	7
2024.03.11	20:15:00	2181.61	2182.01	2181.52	2182.01	301	0	7
2024.03.11	20:30:00	2182.02	2182.50	2181.81	2182.50	197	0	7
2024.03.11	20:45:00	2182.50	2182.96	2182.28	2182.67	304	0	7
2024.03.11	22:00:00	2182.47	2182.99	2181.78	2182.54	258	0	7
2024.03.11	22:15:00	2182.54	2184.77	2182.19	2184.76	431	0	7
2024.03.11	22:30:00	2184.76	2184.76	2181.16	2181.72	629	0	7
2024.03.11	22:45:00	2181.78	2181.91	2180.78	2181.30	529	0	7
2024.03.11	23:00:00	2181.30	2182.82	2181.19	2182.33	807	0	7
2024.03.11	23:15:00	2182.33	2183.45	2181.88	2182.02	429	0	7
2024.03.11	23:30:00	2182.02	2183.54	2181.53	2183.18	713	0	7
2024.03.11	23:45:00	2183.18	2183.77	2182.75	2183.68	368	0	7
2024.03.12	00:00:00	2183.68	2184.53	2183.31	2183.66	1000	0	7
2024.03.12	00:15:00	2183.66	2184.45	2182.15	2182.85	602	0	7
2024.03.12	00:30:00	2182.87	2182.93	2181.24	2181.24	579	0	7
2024.03.12	00:45:00	2181.24	2181.43	2180.24	2180.47	633	0	7
2024.03.12	01:00:00	2180.56	2182.10	2180.48	2181.30	1254	0	7
2024.03.12	01:15:00	2181.29	2181.99	2181.05	2181.37	1135	0	7
2024.03.12	01:30:00	2181.37	2181.50	2180.01	2181.05	1001	0	7
2024.03.12	01:45:00	2181.06	2183.12	2180.90	2182.78	1040	0	7
2024.03.12	02:00:00	2182.77	2182.86	2180.46	2180.47	1872	0	7
2024.03.12	02:15:00	2180.47	2180.89	2179.65	2180.63	1539	0	7
2024.03.12	02:30:00	2180.63	2180.73	2179.78	2180.03	1213	0	7
2024.03.12	02:45:00	2180.03	2180.50	2178.71	2179.14	989	0	7
2024.03.12	03:00:00	2179.14	2179.14	2177.02	2177.65	1074	0	7
2024.03.12	03:15:00	2177.65	2178.57	2176.86	2178.00	1242	0	7
2024.03.12	03:30:00	2178.00	2178.29	2177.68	2178.16	746	0	7
2024.03.12	03:45:00	2178.16	2178.21	2177.22	2177.49	565	0	7
2024.03.12	04:00:00	2177.49	2178.41	2177.24	2178.17	673	0	7
2024.03.12	04:15:00	2178.17	2179.25	2178.16	2178.99	491	0	7
2024.03.12	04:30:00	2178.99	2179.26	2178.28	2178.71	413	0	7
2024.03.12	04:45:00	2178.71	2178.80	2177.97	2178.25	528	0	7
2024.03.12	05:00:00	2178.25	2179.20	2178.24	2178.64	599	0	7
2024.03.12	05:15:00	2178.64	2178.77	2177.66	2177.92	393	0	7
2024.03.12	05:30:00	2177.92	2178.65	2174.24	2174.59	1457	0	7
2024.03.12	05:45:00	2174.59	2176.71	2174.39	2176.22	1937	0	7
2024.03.12	06:00:00	2176.21	2177.18	2175.56	2176.18	1996	0	7
2024.03.12	06:15:00	2176.18	2176.88	2174.75	2175.91	1557	0	7
2024.03.12	06:30:00	2175.91	2176.02	2174.40	2175.06	1809	0	7
2024.03.12	06:45:00	2175.06	2175.42	2173.70	2175.37	1694	0	7
2024.03.12	07:00:00	2175.41	2177.28	2174.78	2176.46	2092	0	7
2024.03.12	07:15:00	2176.46	2177.06	2175.38	2176.78	1660	0	7
2024.03.12	07:30:00	2176.78	2177.32	2176.01	2176.81	1595	0	7
2024.03.12	07:45:00	2176.81	2177.43	2176.77	2177.02	1485	0	7
2024.03.12	08:00:00	2177.01	2177.83	2176.76	2177.39	1765	0	7
2024.03.12	08:15:00	2177.41	2177.43	2176.42	2177.21	1702	0	7
2024.03.12	08:30:00	2177.21	2177.62	2176.35	2177.27	1524	0	7
2024.03.12	08:45:00	2177.27	2178.55	2176.05	2177.86	1577	0	7
2024.03.12	09:00:00	2177.87	2179.10	2176.73	2177.44	1922	0	7
2024.03.12	09:15:00	2177.44	2178.21	2177.01	2177.99	1563	0	7
2024.03.12	09:30:00	2177.99	2178.68	2177.15	2178.44	1309	0	7
2024.03.12	09:45:00	2178.46	2178.46	2176.39	2177.00	1231	0	7
2024.03.12	10:00:00	2177.00	2177.08	2175.67	2175.77	1474	0	7
2024.03.12	10:15:00	2175.79	2176.53	2175.63	2176.14	1170	0	7
2024.03.12	10:30:00	2176.16	2177.67	2175.72	2176.14	1208	0	7
2024.03.12	10:45:00	2176.14	2177.11	2175.42	2176.50	1270	0	7
2024.03.12	11:00:00	2176.50	2176.59	2173.61	2174.05	1684	0	7
2024.03.12	11:15:00	2174.05	2174.66	2170.61	2172.86	3078	0	7
2024.03.12	11:30:00	2172.86	2173.72	2171.91	2172.82	1970	0	7
2024.03.12	11:45:00	2172.82	2172.82	2171.47	2171.95	1920	0	7
2024.03.12	12:00:00	2171.94	2173.52	2171.23	2171.92	2535	0	7
2024.03.12	12:15:00	2171.92	2172.04	2167.69	2170.13	4035	0	7
2024.03.12	12:30:00	2170.21	2182.05	2161.23	2179.77	11352	0	7
2024.03.12	12:45:00	2179.72	2181.75	2169.87	2169.89	7713	0	7
2024.03.12	13:00:00	2169.81	2169.95	2158.80	2165.84	9092	0	7
2024.03.12	13:15:00	2165.84	2167.82	2160.97	2164.63	6161	0	7
2024.03.12	13:30:00	2164.63	2164.72	2156.21	2158.45	8233	0	7
2024.03.12	13:45:00	2158.44	2162.75	2157.39	2160.43	6273	0	7
2024.03.12	14:00:00	2160.43	2162.84	2152.66	2153.89	6242	0	7
2024.03.12	14:15:00	2153.90	2162.95	2153.48	2161.30	6075	0	7
2024.03.12	14:30:00	2161.30	2163.52	2160.44	2160.70	4646	0	7
2024.03.12	14:45:00	2160.70	2166.44	2160.40	2162.06	4778	0	7
2024.03.12	15:00:00	2162.06	2163.38	2160.07	2160.75	4150	0	7
2024.03.12	15:15:00	2160.74	2162.06	2157.58	2160.14	3517	0	7
2024.03.12	15:30:00	2160.14	2163.41	2159.99	2162.78	2323	0	7
2024.03.12	15:45:00	2162.78	2164.97	2162.45	2162.99	2065	0	7
2024.03.12	16:00:00	2162.99	2163.30	2161.78	2162.95	1374	0	7
2024.03.12	16:15:00	2162.96	2164.01	2161.49	2162.47	1308	0	7
2024.03.12	16:30:00	2162.38	2165.30	2162.25	2164.51	1386	0	7
2024.03.12	16:45:00	2164.51	2166.54	2164.40	2165.77	1709	0	7
2024.03.12	17:00:00	2165.77	2165.77	2161.11	2161.48	2400	0	7
2024.03.12	17:15:00	2161.48	2162.60	2159.72	2160.71	2069	0	7
2024.03.12	17:30:00	2160.71	2161.12	2158.17	2158.17	1818	0	7
2024.03.12	17:45:00	2158.16	2158.52	2154.78	2155.00	1553	0	7
2024.03.12	18:00:00	2154.99	2156.42	2153.40	2153.99	1952	0	7
2024.03.12	18:15:00	2153.98	2156.32	2153.23	2155.25	1491	0	8
2024.03.12	18:30:00	2155.25	2156.57	2154.42	2154.46	1093	0	7
2024.03.12	18:45:00	2154.46	2154.57	2152.97	2153.53	1232	0	7
2024.03.12	19:00:00	2153.54	2154.23	2150.30	2153.38	1476	0	7
2024.03.12	19:15:00	2153.36	2155.18	2153.09	2155.18	891	0	7
2024.03.12	19:30:00	2155.18	2155.72	2154.69	2154.99	685	0	7
2024.03.12	19:45:00	2154.98	2157.40	2154.96	2157.37	862	0	7
2024.03.12	20:00:00	2157.38	2157.39	2156.17	2157.28	451	0	7
2024.03.12	20:15:00	2157.28	2157.31	2156.19	2156.97	284	0	7
2024.03.12	20:30:00	2156.97	2158.59	2156.96	2158.05	361	0	7
2024.03.12	20:45:00	2158.12	2158.99	2158.04	2158.17	344	0	7
2024.03.12	22:00:00	2157.84	2159.64	2157.44	2159.64	346	0	7
2024.03.12	22:15:00	2159.67	2161.44	2157.23	2159.43	1446	0	7
2024.03.12	22:30:00	2159.41	2159.41	2156.14	2157.34	963	0	8
2024.03.12	22:45:00	2157.34	2160.74	2157.23	2158.79	845	0	8
2024.03.12	23:00:00	2158.79	2159.17	2157.01	2158.76	696	0	7
2024.03.12	23:15:00	2158.76	2159.23	2156.63	2156.72	463	0	7
2024.03.12	23:30:00	2156.72	2157.48	2155.79	2157.40	485	0	7
2024.03.12	23:45:00	2157.40	2157.94	2156.99	2157.02	437	0	7
2024.03.13	00:00:00	2157.02	2159.58	2156.65	2159.18	905	0	7
2024.03.13	00:15:00	2159.18	2159.75	2157.98	2159.50	829	0	7
2024.03.13	00:30:00	2159.50	2160.56	2159.32	2159.64	632	0	7
2024.03.13	00:45:00	2159.66	2159.95	2158.59	2159.32	736	0	7
2024.03.13	01:00:00	2159.33	2159.60	2158.18	2158.79	1548	0	7
2024.03.13	01:15:00	2158.76	2159.22	2157.43	2157.71	693	0	7
2024.03.13	01:30:00	2157.78	2158.23	2157.37	2157.68	1054	0	7
2024.03.13	01:45:00	2157.67	2159.16	2157.62	2158.61	1063	0	7
2024.03.13	02:00:00	2158.59	2159.89	2157.43	2159.71	1328	0	7
2024.03.13	02:15:00	2159.71	2160.32	2159.31	2159.83	995	0	7
2024.03.13	02:30:00	2159.82	2160.56	2159.53	2160.08	846	0	7
2024.03.13	02:45:00	2160.08	2161.59	2160.07	2160.42	974	0	7
2024.03.13	03:00:00	2160.43	2160.54	2159.33	2159.42	694	0	7
2024.03.13	03:15:00	2159.42	2160.34	2159.08	2160.33	720	0	7
2024.03.13	03:30:00	2160.33	2160.72	2157.69	2157.89	701	0	7
2024.03.13	03:45:00	2157.89	2159.48	2157.48	2159.17	969	0	7
2024.03.13	04:00:00	2159.14	2159.71	2158.58	2159.09	497	0	7
2024.03.13	04:15:00	2159.09	2159.09	2157.73	2157.74	732	0	7
2024.03.13	04:30:00	2157.74	2158.29	2157.25	2158.05	621	0	7
2024.03.13	04:45:00	2158.05	2159.50	2158.00	2159.35	639	0	7
2024.03.13	05:00:00	2159.35	2159.86	2159.03	2159.63	688	0	7
2024.03.13	05:15:00	2159.63	2159.75	2158.71	2159.37	684	0	7
2024.03.13	05:30:00	2159.38	2160.61	2158.92	2160.03	1579	0	7
2024.03.13	05:45:00	2160.04	2160.21	2158.87	2160.09	1148	0	7
2024.03.13	06:00:00	2160.09	2161.51	2158.85	2159.73	1155	0	7
2024.03.13	06:15:00	2159.73	2160.13	2158.85	2159.12	806	0	7
2024.03.13	06:30:00	2159.12	2159.78	2158.45	2158.70	951	0	7
2024.03.13	06:45:00	2158.69	2159.56	2158.47	2159.46	865	0	7
2024.03.13	07:00:00	2159.46	2160.47	2158.79	2160.10	2113	0	7
2024.03.13	07:15:00	2160.10	2160.79	2159.39	2160.03	1757	0	7
2024.03.13	07:30:00	2160.03	2160.12	2158.55	2159.75	1540	0	7
2024.03.13	07:45:00	2159.75	2159.86	2158.95	2159.78	1675	0	7
2024.03.13	08:00:00	2159.80	2161.16	2158.81	2158.94	2161	0	7
2024.03.13	08:15:00	2158.94	2159.77	2158.28	2159.09	1663	0	7
2024.03.13	08:30:00	2159.09	2159.63	2158.21	2158.93	1659	0	7
2024.03.13	08:45:00	2158.92	2159.53	2157.93	2158.24	1455	0	7
2024.03.13	09:00:00	2158.22	2159.42	2157.54	2159.14	1826	0	7
2024.03.13	09:15:00	2159.14	2160.28	2158.39	2159.46	2025	0	7
2024.03.13	09:30:00	2159.43	2159.86	2158.64	2158.99	1423	0	7
2024.03.13	09:45:00	2158.99	2159.48	2157.79	2158.58	1228	0	7
2024.03.13	10:00:00	2158.58	2159.87	2158.11	2159.87	1275	0	7
2024.03.13	10:15:00	2159.87	2161.27	2159.53	2160.81	1190	0	7
2024.03.13	10:30:00	2160.81	2163.65	2160.56	2162.97	1856	0	7
2024.03.13	10:45:00	2162.97	2163.67	2162.73	2163.41	1657	0	7
2024.03.13	11:00:00	2163.41	2164.06	2161.58	2162.71	1757	0	7
2024.03.13	11:15:00	2162.71	2164.04	2162.35	2162.69	1299	0	7
2024.03.13	11:30:00	2162.69	2163.50	2162.38	2163.20	1316	0	7
2024.03.13	11:45:00	2163.20	2164.19	2162.80	2164.01	1217	0	7
2024.03.13	12:00:00	2164.01	2165.38	2162.21	2164.60	2800	0	7
2024.03.13	12:15:00	2164.60	2166.34	2163.64	2163.94	3513	0	7
2024.03.13	12:30:00	2163.94	2164.17	2162.43	2163.71	3049	0	7
2024.03.13	12:45:00	2163.71	2164.87	2163.00	2163.60	2623	0	7
2024.03.13	13:00:00	2163.60	2164.67	2162.47	2162.85	3668	0	7
2024.03.13	13:15:00	2162.85	2164.75	2161.48	2164.61	2821	0	7
2024.03.13	13:30:00	2164.61	2171.61	2163.56	2168.16	6408	0	7
2024.03.13	13:45:00	2168.16	2168.38	2164.03	2166.09	5693	0	7
2024.03.13	14:00:00	2166.09	2167.19	2163.59	2164.94	4120	0	7
2024.03.13	14:15:00	2165.01	2169.17	2164.56	2166.98	3790	0	7
2024.03.13	14:30:00	2166.95	2168.89	2166.12	2168.12	3539	0	7
2024.03.13	14:45:00	2168.11	2169.84	2166.83	2168.97	3174	0	7
2024.03.13	15:00:00	2168.97	2171.64	2168.26	2171.03	3407	0	7
2024.03.13	15:15:00	2171.03	2174.55	2170.61	2173.86	3702	0	7
2024.03.13	15:30:00	2173.86	2173.95	2171.63	2172.02	2705	0	7
2024.03.13	15:45:00	2172.03	2173.00	2171.40	2171.77	2305	0	7
2024.03.13	16:00:00	2171.76	2172.12	2169.62	2170.94	2428	0	7
2024.03.13	16:15:00	2170.92	2173.68	2170.81	2173.47	2700	0	7
2024.03.13	16:30:00	2173.47	2173.64	2170.86	2172.26	2115	0	7
2024.03.13	16:45:00	2172.27	2174.71	2172.15	2173.66	1992	0	7
2024.03.13	17:00:00	2173.67	2178.35	2173.27	2178.02	4123	0	8
2024.03.13	17:15:00	2178.03	2179.86	2174.69	2175.47	2940	0	7
2024.03.13	17:30:00	2175.47	2177.47	2174.80	2177.08	1605	0	7
2024.03.13	17:45:00	2177.08	2177.08	2174.29	2174.54	1366	0	7
2024.03.13	18:00:00	2174.55	2175.89	2174.31	2175.65	928	0	7
2024.03.13	18:15:00	2175.68	2176.45	2175.12	2175.85	792	0	7
2024.03.13	18:30:00	2175.86	2176.58	2175.34	2176.10	963	0	7
2024.03.13	18:45:00	2176.14	2176.17	2174.40	2174.87	860	0	7
2024.03.13	19:00:00	2174.86	2175.57	2174.48	2174.54	605	0	7
2024.03.13	19:15:00	2174.52	2174.63	2173.29	2174.57	893	0	7
2024.03.13	19:30:00	2174.57	2174.57	2173.05	2173.19	810	0	7
2024.03.13	19:45:00	2173.17	2173.68	2171.76	2172.60	975	0	7
2024.03.13	20:00:00	2172.61	2173.27	2172.39	2172.49	577	0	7
2024.03.13	20:15:00	2172.49	2174.67	2172.41	2174.56	559	0	7
2024.03.13	20:30:00	2174.55	2175.22	2173.85	2174.51	518	0	7
2024.03.13	20:45:00	2174.46	2174.74	2173.83	2173.83	403	0	7
2024.03.13	22:00:00	2174.68	2174.94	2173.66	2174.33	459	0	7
2024.03.13	22:15:00	2174.33	2175.13	2174.33	2174.68	211	0	7
2024.03.13	22:30:00	2174.68	2175.48	2174.68	2175.48	206	0	7
2024.03.13	22:45:00	2175.41	2175.41	2174.60	2174.71	128	0	7
2024.03.13	23:00:00	2174.71	2175.68	2174.68	2175.17	307	0	7
2024.03.13	23:15:00	2175.19	2176.21	2175.13	2176.05	281	0	7
2024.03.13	23:30:00	2176.06	2176.15	2175.20	2175.60	345	0	7
2024.03.13	23:45:00	2175.50	2175.97	2175.17	2175.47	437	0	7
2024.03.14	00:00:00	2175.47	2175.89	2174.24	2174.45	620	0	7
2024.03.14	00:15:00	2174.41	2174.93	2174.13	2174.40	585	0	7
2024.03.14	00:30:00	2174.41	2175.00	2174.04	2174.37	499	0	7
2024.03.14	00:45:00	2174.37	2176.58	2174.16	2176.29	828	0	7
2024.03.14	01:00:00	2176.36	2176.98	2175.00	2175.18	1805	0	7
2024.03.14	01:15:00	2175.18	2175.83	2174.16	2174.26	1032	0	7
2024.03.14	01:30:00	2174.27	2175.21	2173.26	2173.70	1121	0	7
2024.03.14	01:45:00	2173.75	2174.80	2173.23	2174.73	802	0	7
2024.03.14	02:00:00	2174.73	2175.44	2174.28	2174.86	841	0	7
2024.03.14	02:15:00	2174.85	2175.21	2174.68	2174.76	612	0	7
2024.03.14	02:30:00	2174.79	2174.88	2173.45	2173.54	570	0	7
2024.03.14	02:45:00	2173.55	2173.97	2172.62	2172.78	640	0	7
2024.03.14	03:00:00	2172.75	2174.04	2172.57	2173.91	754	0	7
2024.03.14	03:15:00	2173.92	2174.10	2172.20	2172.42	650	0	7
2024.03.14	03:30:00	2172.39	2172.53	2171.15	2171.46	616	0	7
2024.03.14	03:45:00	2171.48	2172.61	2171.48	2172.28	320	0	7
2024.03.14	04:00:00	2172.29	2172.52	2171.78	2171.78	289	0	7
2024.03.14	04:15:00	2171.78	2171.87	2171.15	2171.52	298	0	7
2024.03.14	04:30:00	2171.52	2172.01	2171.05	2171.66	405	0	7
2024.03.14	04:45:00	2171.66	2172.06	2171.55	2171.76	264	0	7
2024.03.14	05:00:00	2171.75	2171.96	2169.86	2170.32	593	0	7
2024.03.14	05:15:00	2170.28	2171.49	2170.24	2171.40	551	0	7
2024.03.14	05:30:00	2171.39	2171.46	2170.37	2170.37	916	0	7
2024.03.14	05:45:00	2170.39	2170.39	2168.70	2168.87	947	0	7
2024.03.14	06:00:00	2168.87	2169.90	2167.82	2168.93	1088	0	7
2024.03.14	06:15:00	2168.94	2170.23	2168.34	2168.68	1057	0	7
2024.03.14	06:30:00	2168.67	2169.89	2168.26	2168.66	1054	0	7
2024.03.14	06:45:00	2168.72	2168.89	2167.45	2168.72	756	0	7
2024.03.14	07:00:00	2168.73	2168.96	2167.75	2167.75	754	0	7
2024.03.14	07:15:00	2167.79	2169.06	2167.53	2167.73	802	0	7
2024.03.14	07:30:00	2167.75	2168.89	2167.52	2167.98	1437	0	7
2024.03.14	07:45:00	2167.99	2168.73	2167.77	2168.73	881	0	7
2024.03.14	08:00:00	2168.67	2169.18	2168.18	2168.47	1694	0	7
2024.03.14	08:15:00	2168.46	2170.06	2168.28	2169.67	1122	0	7
2024.03.14	08:30:00	2169.67	2170.00	2168.70	2168.88	1480	0	7
2024.03.14	08:45:00	2168.91	2169.65	2168.26	2169.60	888	0	7
2024.03.14	09:00:00	2169.60	2169.91	2168.99	2169.06	1113	0	7
2024.03.14	09:15:00	2168.98	2169.23	2167.90	2169.19	1164	0	7
2024.03.14	09:30:00	2169.19	2171.83	2169.18	2171.61	1321	0	7
2024.03.14	09:45:00	2171.62	2172.01	2169.10	2170.07	1454	0	7
2024.03.14	10:00:00	2170.08	2170.33	2168.05	2169.95	1226	0	7
2024.03.14	10:15:00	2169.94	2170.62	2169.60	2169.60	770	0	7
2024.03.14	10:30:00	2169.65	2170.87	2169.46	2170.50	693	0	7
2024.03.14	10:45:00	2170.51	2170.92	2170.36	2170.63	610	0	7
2024.03.14	11:00:00	2170.63	2170.86	2169.57	2169.76	714	0	7
2024.03.14	11:15:00	2169.76	2170.05	2168.58	2169.31	1024	0	7
2024.03.14	11:30:00	2169.31	2170.08	2168.60	2168.70	747	0	7
2024.03.14	11:45:00	2168.70	2169.15	2167.20	2168.53	1056	0	7
2024.03.14	12:00:00	2168.55	2169.20	2166.79	2167.60	2024	0	7
2024.03.14	12:15:00	2167.59	2168.53	2165.45	2167.39	2600	0	7
2024.03.14	12:30:00	2167.11	2170.42	2161.86	2169.36	7342	0	9
2024.03.14	12:45:00	2169.36	2169.67	2160.45	2162.79	5509	0	7
2024.03.14	13:00:00	2162.79	2164.95	2161.41	2163.75	4394	0	7
2024.03.14	13:15:00	2163.75	2167.25	2163.17	2163.68	5739	0	8
2024.03.14	13:30:00	2163.69	2164.78	2159.62	2162.57	5914	0	7
2024.03.14	13:45:00	2162.29	2163.54	2158.56	2162.58	5415	0	7
2024.03.14	14:00:00	2162.43	2163.83	2160.31	2160.62	3684	0	7
2024.03.14	14:15:00	2160.64	2162.22	2157.70	2162.06	4379	0	7
2024.03.14	14:30:00	2162.06	2163.43	2160.24	2161.88	3349	0	7
2024.03.14	14:45:00	2161.88	2163.21	2160.30	2162.02	3077	0	7
2024.03.14	15:00:00	2162.02	2162.23	2159.30	2159.89	3845	0	7
2024.03.14	15:15:00	2159.90	2160.74	2157.07	2157.57	3877	0	7
2024.03.14	15:30:00	2157.52	2158.85	2152.78	2153.95	4131	0	7
2024.03.14	15:45:00	2154.02	2158.11	2154.01	2157.24	3355	0	7
2024.03.14	16:00:00	2157.24	2158.67	2156.73	2158.35	2081	0	7
2024.03.14	16:15:00	2158.33	2160.10	2157.85	2159.47	2135	0	7
2024.03.14	16:30:00	2159.38	2160.28	2158.58	2159.60	2217	0	7
2024.03.14	16:45:00	2159.60	2159.81	2157.87	2158.68	1972	0	7
2024.03.14	17:00:00	2158.56	2162.82	2158.08	2162.30	1589	0	7
2024.03.14	17:15:00	2162.29	2165.05	2162.02	2163.02	2737	0	7
2024.03.14	17:30:00	2163.00	2163.42	2159.90	2160.20	1661	0	7
2024.03.14	17:45:00	2160.21	2161.25	2159.93	2160.27	873	0	7
2024.03.14	18:00:00	2160.28	2161.31	2160.28	2161.17	820	0	7
2024.03.14	18:15:00	2161.17	2162.09	2160.96	2161.79	790	0	7
