<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.04.11	20:00:00	13246.0030	13249.2430	13182.6560	13213.0840	14112	0	1310
2024.04.12	00:00:00	13213.0710	13230.2480	13195.2180	13218.1810	14105	0	1310
2024.04.12	04:00:00	13218.1670	13272.7280	13197.9900	13197.9900	14122	0	1320
2024.04.12	08:00:00	13197.9680	13312.2530	13164.9500	13309.0950	14123	0	1310
2024.04.12	12:00:00	13309.0930	13374.3390	13288.6780	13367.3800	14101	0	1320
2024.04.12	16:00:00	13367.3720	13399.2580	13307.9990	13369.5950	14107	0	1330
2024.04.12	20:00:00	13369.5850	13401.6610	13335.8540	13389.4530	14104	0	1330
2024.04.13	00:00:00	13389.4350	13480.2320	13386.7800	13472.8140	14119	0	1330
2024.04.13	04:00:00	13472.7940	13525.9830	13456.9450	13508.1100	14121	0	1340
2024.04.13	08:00:00	13508.0880	13592.2250	13484.3680	13563.1200	14085	0	1340
2024.04.13	12:00:00	13563.1060	13658.1760	13559.9040	13607.9370	14096	0	1350
2024.04.13	16:00:00	13607.9070	13607.9070	13479.2380	13499.5250	14124	0	1340
2024.04.13	20:00:00	13499.4930	13529.6040	13458.2460	13475.0900	14108	0	1340
2024.04.14	00:00:00	13475.0740	13506.2460	13458.5980	13491.5600	13910	0	1340
2024.04.14	04:00:00	13491.5470	13610.5680	13466.7880	13600.1200	14111	0	1340
2024.04.14	08:00:00	13600.1030	13649.2800	13536.7320	13549.0680	14103	0	1350
2024.04.14	12:00:00	13549.0550	13559.4580	13496.3020	13554.3650	14122	0	1340
2024.04.14	16:00:00	13554.3420	13659.1220	13548.6230	13611.9910	14113	0	1350
2024.04.14	20:00:00	13611.9770	13744.4610	13598.2710	13734.0020	14062	0	1350
2024.04.15	00:00:00	13733.9800	13816.5870	13725.4920	13803.8800	14060	0	1370
2024.04.15	04:00:00	13803.8590	13810.8350	13727.4230	13788.1590	14117	0	1370
2024.04.15	08:00:00	13788.1570	13912.3170	13748.7020	13902.8710	14124	0	1370
2024.04.15	12:00:00	13902.8660	13930.9070	13881.1230	13881.1230	14090	0	1380
2024.04.15	16:00:00	13881.1000	13905.2830	13834.2480	13834.2480	14093	0	1380
2024.04.15	20:00:00	13834.2370	13834.7050	13705.6540	13705.6540	14116	0	1370
2024.04.16	00:00:00	13705.6440	13717.0580	13617.8850	13649.0040	14128	0	1360
2024.04.16	04:00:00	13649.0010	13688.7050	13624.5780	13629.5400	14087	0	1360
2024.04.16	08:00:00	13629.5010	13661.8350	13603.7640	13626.4340	14129	0	1360
2024.04.16	12:00:00	13626.4070	13794.0310	13623.7010	13781.6130	14117	0	1360
2024.04.16	16:00:00	13781.5940	13781.5940	13657.1940	13657.1940	14137	0	1360
2024.04.16	20:00:00	13657.1650	13658.7300	13556.2730	13601.8490	14099	0	1350
2024.04.17	00:00:00	13601.8430	13630.2230	13508.1650	13629.5200	14095	0	1350
2024.04.17	04:00:00	13629.4980	13634.6500	13564.8440	13589.9880	14098	0	1350
2024.04.17	08:00:00	13589.9860	13639.8640	13554.5810	13619.1520	14089	0	1350
2024.04.17	12:00:00	13619.1520	13684.2910	13588.4120	13678.8630	14086	0	1350
2024.04.17	16:00:00	13678.8420	13808.5700	13662.8500	13789.4920	14090	0	1360
2024.04.17	20:00:00	13789.4820	13831.4380	13770.3530	13770.3530	14095	0	1370
2024.04.18	00:00:00	13770.3350	13770.3350	13684.1430	13701.8510	14091	0	1360
2024.04.18	04:00:00	13701.8450	13783.1040	13692.3010	13692.3010	14118	0	1360
2024.04.18	08:00:00	13692.2870	13764.6040	13625.9260	13747.0040	14142	0	1360
2024.04.18	12:00:00	13746.9980	13755.8490	13691.4410	13715.5850	14119	0	1360
2024.04.18	16:00:00	13715.5680	13825.8420	13685.6580	13820.0880	14090	0	1360
2024.04.18	20:00:00	13820.0720	13876.7190	13775.5170	13845.7080	14102	0	1370
2024.04.19	00:00:00	13845.6850	14010.9640	13822.7590	14005.5140	14139	0	1380
2024.04.19	04:00:00	14005.5030	14032.4000	13959.6240	13999.3230	14136	0	1390
2024.04.19	08:00:00	13999.2960	14041.9320	13961.5630	13980.5890	14156	0	1390
2024.04.19	12:00:00	13980.5680	13980.5680	13863.9080	13863.9080	14111	0	1380
2024.04.19	16:00:00	13863.8900	13885.4760	13819.3410	13848.7250	14112	0	1380
2024.04.19	20:00:00	13848.7080	13961.7050	13840.4330	13920.5070	14109	0	1380
2024.04.20	00:00:00	13920.5000	14004.5050	13911.7390	13986.4140	14091	0	1390
2024.04.20	04:00:00	13986.4060	14088.0270	13967.9460	14049.9910	14124	0	1390
2024.04.20	08:00:00	14049.9790	14218.1080	14026.4660	14192.9770	14129	0	1400
2024.04.20	12:00:00	14192.9640	14201.2060	14100.5520	14128.9330	14114	0	1410
2024.04.20	16:00:00	14128.9190	14243.0000	14107.3190	14239.3080	14127	0	1410
2024.04.20	20:00:00	14239.2970	14239.2970	14125.6790	14129.2950	14113	0	1410
2024.04.21	00:00:00	14129.2920	14174.0000	14104.6200	14155.9910	14099	0	1410
2024.04.21	04:00:00	14155.9860	14248.7220	14130.0940	14236.5610	14106	0	1410
2024.04.21	08:00:00	14236.5420	14256.3810	14201.4550	14245.9910	14113	0	1420
2024.04.21	12:00:00	14245.9820	14363.9660	14215.2990	14332.7950	14140	0	1420
2024.04.21	16:00:00	14332.7660	14333.0980	14236.2920	14273.1870	14113	0	1420
2024.04.21	20:00:00	14273.1760	14325.5150	14223.1300	14312.9960	14122	0	1420
2024.04.22	00:00:00	14312.9900	14314.6610	14222.6510	14268.0090	14157	0	1420
2024.04.22	04:00:00	14267.9820	14313.3940	14177.5350	14177.5350	14132	0	1410
2024.04.22	08:00:00	14177.5290	14177.5290	14091.7670	14140.9820	14110	0	1400
2024.04.22	12:00:00	14140.9680	14160.6850	14111.8070	14117.4060	14103	0	1410
2024.04.22	16:00:00	14117.3740	14215.2300	14110.5300	14198.8900	14109	0	1410
2024.04.22	20:00:00	14198.8890	14198.8890	14123.1490	14142.6610	14123	0	1410
2024.04.23	00:00:00	14142.6600	14149.8030	14082.7660	14132.4250	14126	0	1400
2024.04.23	04:00:00	14132.4250	14141.8560	14041.4030	14139.4720	14118	0	1400
2024.04.23	08:00:00	14139.4720	14210.3620	14129.7560	14173.2370	14123	0	1410
2024.04.23	12:00:00	14173.2260	14189.2250	14124.9060	14167.4650	14128	0	1410
2024.04.23	16:00:00	14167.4550	14296.1280	14137.0910	14275.6380	14092	0	1410
2024.04.23	20:00:00	14275.6330	14345.7520	14254.0840	14328.0550	14125	0	1420
2024.04.24	00:00:00	14328.0190	14479.7780	14305.1790	14463.0320	14115	0	1430
2024.04.24	04:00:00	14463.0160	14571.6340	14432.2020	14541.0670	14140	0	1440
2024.04.24	08:00:00	14541.0520	14610.2720	14532.5830	14552.6590	14103	0	1450
2024.04.24	12:00:00	14552.6550	14601.6540	14520.8090	14576.8300	14144	0	1450
2024.04.24	16:00:00	14576.7990	14672.8440	14566.4620	14667.4170	14105	0	1450
2024.04.24	20:00:00	14667.3880	14691.8690	14619.0520	14651.8480	14163	0	1460
2024.04.25	00:00:00	14651.8390	14674.3570	14611.8860	14641.2270	14118	0	1460
2024.04.25	04:00:00	14641.2080	14723.6100	14610.6070	14713.9290	14137	0	1460
2024.04.25	08:00:00	14713.9210	14805.8010	14685.0510	14789.9560	14131	0	1460
2024.04.25	12:00:00	14789.9530	14861.4330	14781.9750	14823.0880	14142	0	1470
2024.04.25	16:00:00	14823.0810	14823.0810	14679.6770	14689.9260	14114	0	1460
2024.04.25	20:00:00	14689.9040	14706.1020	14584.6690	14634.7580	14122	0	1450
2024.04.26	00:00:00	14634.7270	14682.8180	14610.8090	14642.0630	14100	0	1460
2024.04.26	04:00:00	14642.0500	14642.0500	14517.4810	14538.2140	14123	0	1450
2024.04.26	08:00:00	14538.2090	14584.1060	14517.7680	14580.6890	14104	0	1450
2024.04.26	12:00:00	14580.6820	14605.5920	14537.8790	14568.1600	14136	0	1450
2024.04.26	16:00:00	14568.1490	14710.5250	14555.7310	14645.9240	14114	0	1450
2024.04.26	20:00:00	14645.8770	14651.3090	14598.3620	14620.4890	14128	0	1460
2024.04.27	00:00:00	14620.4820	14620.4820	14532.6060	14532.6060	14137	0	1450
2024.04.27	04:00:00	14532.5840	14568.0400	14488.1420	14554.1710	14130	0	1440
2024.04.27	08:00:00	14554.1460	14628.9030	14493.0980	14622.6750	14114	0	1440
2024.04.27	12:00:00	14622.6670	14634.8530	14503.5800	14503.5800	14124	0	1450
2024.04.27	16:00:00	14503.5740	14585.0390	14499.7610	14540.3740	14137	0	1450
2024.04.27	20:00:00	14540.3720	14684.4480	14540.1640	14646.6200	14122	0	1450
2024.04.28	00:00:00	14646.6110	14686.3650	14603.4880	14647.5060	14130	0	1460
2024.04.28	04:00:00	14647.4670	14675.4990	14559.6040	14564.1570	14082	0	1450
2024.04.28	08:00:00	14564.1290	14604.5820	14539.4880	14585.4170	14128	0	1450
2024.04.28	12:00:00	14585.3950	14861.3150	14580.6970	14851.0400	14106	0	1450
2024.04.28	16:00:00	14851.0310	14862.3030	14794.7710	14852.0960	14129	0	1470
2024.04.28	20:00:00	14852.0640	14917.3340	14833.6530	14904.0590	14122	0	1480
2024.04.29	00:00:00	14904.0350	14942.5360	14884.5820	14903.1490	14115	0	1480
2024.04.29	04:00:00	14903.1300	14932.4280	14844.2660	14893.2380	14124	0	1480
2024.04.29	08:00:00	14893.2200	14893.2200	14773.5840	14793.9070	14156	0	1470
2024.04.29	12:00:00	14793.8820	14793.8820	14682.1540	14756.4440	14143	0	1460
2024.04.29	16:00:00	14756.4180	14820.6530	14733.1480	14786.1100	14156	0	1470
2024.04.29	20:00:00	14786.0970	14836.3470	14776.1620	14778.8190	14129	0	1470
2024.04.30	00:00:00	14778.7940	14822.4110	14761.6930	14804.2460	14153	0	1470
2024.04.30	04:00:00	14804.2400	14875.7160	14785.0170	14815.6110	14143	0	1470
2024.04.30	08:00:00	14815.6080	14837.2680	14746.3110	14751.1930	14134	0	1470
2024.04.30	12:00:00	14751.1890	14757.4780	14664.3500	14677.3720	14103	0	1460
2024.04.30	16:00:00	14677.3540	14798.3260	14638.7450	14756.8630	14123	0	1460
2024.04.30	20:00:00	14756.8560	14828.3500	14720.2360	14813.1820	14124	0	1470
2024.05.01	00:00:00	14813.1670	14843.6200	14742.1230	14742.1230	14078	0	1470
2024.05.01	04:00:00	14742.1200	14742.1200	14655.4170	14661.6130	14144	0	1460
2024.05.01	08:00:00	14661.5980	14702.8320	14628.5350	14702.3120	14144	0	1460
2024.05.01	12:00:00	14702.3020	14762.6250	14669.4320	14745.6440	14133	0	1460
2024.05.01	16:00:00	14745.6330	14745.6330	14598.4430	14598.4430	14117	0	1450
2024.05.01	20:00:00	14598.4160	14598.5480	14533.2440	14594.0760	14105	0	1450
2024.05.02	00:00:00	14594.0730	14649.3360	14563.9660	14607.9740	14096	0	1450
2024.05.02	04:00:00	14607.9490	14632.1020	14532.6900	14555.3890	14140	0	1450
2024.05.02	08:00:00	14555.3860	14565.9120	14442.0790	14468.7570	14129	0	1440
2024.05.02	12:00:00	14468.7360	14479.3150	14414.8120	14414.8120	14119	0	1440
2024.05.02	16:00:00	14414.8000	14542.1370	14367.2640	14526.4060	14126	0	1430
2024.05.02	20:00:00	14526.3860	14670.0260	14523.2390	14666.4110	14127	0	1450
2024.05.03	00:00:00	14666.3820	14794.1340	14659.0440	14667.3330	14153	0	1460
2024.05.03	04:00:00	14667.3130	14711.8040	14637.5330	14647.8430	14121	0	1460
2024.05.03	08:00:00	14647.8090	14693.9380	14629.8320	14629.8320	14089	0	1460
2024.05.03	12:00:00	14629.8270	14629.8270	14529.8060	14551.7010	14123	0	1450
2024.05.03	16:00:00	14551.6910	14612.8260	14505.9470	14517.0390	14106	0	1450
2024.05.03	20:00:00	14517.0270	14517.0270	14393.3360	14431.4190	14117	0	1430
2024.05.04	00:00:00	14431.4080	14604.7440	14419.6850	14595.6090	14152	0	1440
2024.05.04	04:00:00	14595.5920	14715.7320	14573.3920	14715.0020	14114	0	1450
2024.05.04	08:00:00	14714.9800	14714.9800	14630.2530	14646.0370	14133	0	1460
2024.05.04	12:00:00	14646.0100	14745.2510	14629.3200	14720.1850	14099	0	1460
2024.05.04	16:00:00	14720.1840	14860.6690	14711.2750	14854.4380	14139	0	1470
2024.05.04	20:00:00	14854.4200	14954.2720	14850.8650	14850.8650	14127	0	1480
2024.05.05	00:00:00	14850.8490	14868.8780	14804.6660	14804.6660	14144	0	1480
2024.05.05	04:00:00	14804.6400	14909.3770	14775.6060	14883.8120	14137	0	1470
2024.05.05	08:00:00	14883.7980	15015.2730	14873.4500	14978.0210	14156	0	1480
2024.05.05	12:00:00	14978.0110	15012.4510	14927.1540	14988.1790	14147	0	1490
2024.05.05	16:00:00	14988.1620	15093.8290	14965.8570	15090.4680	14134	0	1490
2024.05.05	20:00:00	15090.4620	15103.9400	15033.6160	15091.4080	14149	0	1500
2024.05.06	00:00:00	15091.3830	15091.3830	14987.3830	15059.5080	14066	0	1490
2024.05.06	04:00:00	15059.4750	15145.5880	15033.9160	15104.1960	14126	0	1500
2024.05.06	08:00:00	15104.1650	15126.7980	15060.4320	15068.2750	14124	0	1500
2024.05.06	12:00:00	15068.2600	15209.2050	15052.6930	15175.3080	14119	0	1500
2024.05.06	16:00:00	15175.2760	15241.5250	15173.1480	15189.8680	14129	0	1510
2024.05.06	20:00:00	15189.8550	15252.4380	15170.8020	15217.7210	14141	0	1510
2024.05.07	00:00:00	15217.7080	15266.7840	15193.8630	15235.8820	14121	0	1510
2024.05.07	04:00:00	15235.8710	15267.9950	15140.0060	15144.8750	14133	0	1510
2024.05.07	08:00:00	15144.8580	15207.9200	15119.9380	15206.8540	14140	0	1510
2024.05.07	12:00:00	15206.8440	15221.5370	15164.9820	15217.0340	14154	0	1510
2024.05.07	16:00:00	15217.0240	15292.0490	15209.4070	15226.6960	14138	0	1520
2024.05.07	20:00:00	15226.6920	15269.4950	15194.4510	15257.3470	14133	0	1510
2024.05.08	00:00:00	15257.3240	15346.2740	15255.4940	15309.9060	14126	0	1520
2024.05.08	04:00:00	15309.9050	15355.6060	15295.3910	15342.2930	14150	0	1520
2024.05.08	08:00:00	15342.2860	15437.5880	15314.5410	15412.6390	14135	0	1530
2024.05.08	12:00:00	15412.6340	15451.4310	15353.6210	15443.3000	14118	0	1530
2024.05.08	16:00:00	15443.2960	15493.3250	15398.3260	15419.2790	14117	0	1530
2024.05.08	20:00:00	15419.2500	15419.2500	15302.9850	15302.9850	14166	0	1530
2024.05.09	00:00:00	15302.9760	15307.8670	15198.9910	15202.9250	14129	0	1510
2024.05.09	04:00:00	15202.8880	15304.2120	15158.1020	15286.6540	14115	0	1510
2024.05.09	08:00:00	15286.6320	15312.4130	15224.1500	15248.2010	14140	0	1520
2024.05.09	12:00:00	15248.1990	15283.3070	15220.3180	15268.9790	14147	0	1520
2024.05.09	16:00:00	15268.9520	15364.3380	15221.6340	15364.0480	14118	0	1520
2024.05.09	20:00:00	15364.0410	15579.0540	15339.1790	15565.5650	14142	0	1530
2024.05.10	00:00:00	15565.5630	15623.3910	15561.6540	15572.3420	14125	0	1550
2024.05.10	04:00:00	15572.3200	15639.7760	15557.0320	15577.6850	14134	0	1550
2024.05.10	08:00:00	15577.6690	15614.9230	15534.0580	15583.8550	14175	0	1550
2024.05.10	12:00:00	15583.8470	15638.0440	15571.9270	15611.9640	14141	0	1550
2024.05.10	16:00:00	15611.9540	15657.3820	15598.0280	15648.2310	14146	0	1550
2024.05.10	20:00:00	15648.2210	15664.4150	15600.4680	15616.9820	14202	0	1560
2024.05.11	00:00:00	15616.9680	15639.8330	15558.1320	15594.2190	14166	0	1550
2024.05.11	04:00:00	15594.1950	15677.1700	15565.5300	15629.3660	14123	0	1550
2024.05.11	08:00:00	15629.3500	15714.8350	15603.0800	15678.8810	14129	0	1560
2024.05.11	12:00:00	15678.8810	15702.8960	15631.5710	15657.2360	14150	0	1560
2024.05.11	16:00:00	15657.2260	15774.2020	15644.3610	15760.2860	14161	0	1560
2024.05.11	20:00:00	15760.2790	15780.6340	15701.3590	15722.7160	14146	0	1570
2024.05.12	00:00:00	15722.7130	15722.7130	15606.2070	15624.8510	14180	0	1560
2024.05.12	04:00:00	15624.8420	15720.8630	15608.6620	15613.6640	14148	0	1560
2024.05.12	08:00:00	15613.6440	15614.9770	15500.0030	15541.0810	14133	0	1550
2024.05.12	12:00:00	15541.0640	15646.6240	15511.5330	15606.5560	14123	0	1550
2024.05.12	16:00:00	15606.5430	15660.0660	15579.4000	15624.3010	14168	0	1550
2024.05.12	20:00:00	15624.2770	15699.8860	15609.5950	15652.3970	14143	0	1560
2024.05.13	00:00:00	15652.3880	15825.0820	15650.2390	15791.0300	13391	0	1560
2024.05.13	04:00:00	15791.0250	15842.3700	15756.9530	15778.6230	14162	0	1570
2024.05.13	08:00:00	15778.6150	15778.6150	15694.0600	15729.0220	14124	0	1560
2024.05.13	12:00:00	15729.0180	15908.4490	15718.6370	15864.7980	14155	0	1570
2024.05.13	16:00:00	15864.7790	15877.5810	15816.8160	15867.9680	14134	0	1580
2024.05.13	20:00:00	15867.9670	15954.9540	15832.5570	15929.7170	14135	0	1580
2024.05.14	00:00:00	15929.7020	16000.4000	15927.0750	15962.2340	14133	0	1590
2024.05.14	04:00:00	15962.2110	16005.7780	15946.1920	15965.0180	14153	0	1590
2024.05.14	08:00:00	15965.0150	15965.0150	15882.4370	15899.0020	14159	0	1580
2024.05.14	12:00:00	15898.9840	15907.4260	15819.8820	15849.6840	14168	0	1580
2024.05.14	16:00:00	15849.6580	15928.6600	15778.0410	15922.3950	14138	0	1570
2024.05.14	20:00:00	15922.3740	15935.6460	15867.0130	15867.0130	14131	0	1580
