<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.04.13	08:00:00	5728.1940	5788.6170	5728.1940	5780.0860	13748	0	570
2024.04.13	12:00:00	5780.0880	5786.7030	5747.3400	5762.1210	13721	0	570
2024.04.13	16:00:00	5762.1300	5807.7030	5762.1300	5807.7030	13727	0	570
2024.04.13	20:00:00	5807.7040	5851.0070	5803.4710	5829.2970	13698	0	580
2024.04.14	00:00:00	5829.2980	5856.3370	5812.2100	5856.3370	13518	0	580
2024.04.14	04:00:00	5856.3440	5859.4400	5838.1570	5843.1870	13724	0	580
2024.04.14	08:00:00	5843.1950	5853.6340	5810.1050	5813.4650	13716	0	580
2024.04.14	12:00:00	5813.4670	5818.0270	5771.2190	5812.5910	13729	0	570
2024.04.14	16:00:00	5812.6010	5813.4530	5699.8460	5711.9070	13696	0	570
2024.04.14	20:00:00	5711.9110	5719.4410	5664.4400	5682.3460	13690	0	560
2024.04.15	00:00:00	5682.3510	5686.0890	5633.5690	5638.9600	13697	0	560
2024.04.15	04:00:00	5638.9700	5657.9980	5624.8850	5656.2850	13724	0	560
2024.04.15	08:00:00	5656.2860	5679.0910	5656.2860	5663.5610	13716	0	560
2024.04.15	12:00:00	5663.5650	5694.7560	5663.5650	5670.1720	13691	0	560
2024.04.15	16:00:00	5670.1770	5674.6500	5627.0420	5628.8210	13670	0	560
2024.04.15	20:00:00	5628.8280	5650.0530	5611.7980	5636.8260	13718	0	560
2024.04.16	00:00:00	5636.8300	5659.5120	5628.7670	5659.5120	13688	0	560
2024.04.16	04:00:00	5659.5170	5666.7180	5612.2910	5617.1290	13698	0	560
2024.04.16	08:00:00	5617.1340	5634.1160	5604.9380	5631.9210	13711	0	560
2024.04.16	12:00:00	5631.9330	5653.6100	5625.0040	5649.8750	13717	0	560
2024.04.16	16:00:00	5649.8840	5665.5810	5628.9220	5629.9840	13691	0	560
2024.04.16	20:00:00	5629.9850	5649.5040	5618.3610	5634.5590	13660	0	560
2024.04.17	00:00:00	5634.5600	5643.5180	5581.3070	5593.6920	13661	0	550
2024.04.17	04:00:00	5593.7010	5639.3430	5593.7010	5639.3430	13710	0	550
2024.04.17	08:00:00	5639.3470	5663.0850	5639.3470	5650.4350	13667	0	560
2024.04.17	12:00:00	5650.4360	5656.5770	5613.3030	5637.1980	13771	0	560
2024.04.17	16:00:00	5637.2050	5660.8940	5626.5770	5640.7300	13696	0	560
2024.04.17	20:00:00	5640.7410	5668.2770	5637.7040	5657.3020	13683	0	560
2024.04.18	00:00:00	5657.3140	5699.1380	5653.8080	5699.1380	13679	0	560
2024.04.18	04:00:00	5699.1450	5752.2750	5699.1450	5741.3580	13665	0	570
2024.04.18	08:00:00	5741.3600	5767.6250	5741.3600	5762.5350	13705	0	570
2024.04.18	12:00:00	5762.5470	5793.5990	5762.5470	5792.5800	13711	0	570
2024.04.18	16:00:00	5792.5880	5793.2780	5715.4290	5722.8430	13736	0	570
2024.04.18	20:00:00	5722.8490	5768.7190	5708.8090	5765.8690	13719	0	570
2024.04.19	00:00:00	5765.8770	5768.3140	5725.2870	5756.4070	13718	0	570
2024.04.19	04:00:00	5756.4120	5758.7100	5712.3270	5721.5200	13699	0	570
2024.04.19	08:00:00	5721.5240	5747.6930	5712.2910	5713.0990	13703	0	570
2024.04.19	12:00:00	5713.1020	5713.4490	5659.1570	5661.8650	13733	0	560
2024.04.19	16:00:00	5661.8740	5667.5870	5631.3250	5635.9200	13688	0	560
2024.04.19	20:00:00	5635.9240	5650.7040	5625.1000	5630.5050	13682	0	560
2024.04.20	00:00:00	5630.5120	5632.9820	5582.6820	5595.3630	13696	0	550
2024.04.20	04:00:00	5595.3760	5601.7450	5564.7140	5586.7200	13657	0	550
2024.04.20	08:00:00	5586.7310	5629.7670	5586.7310	5622.8520	13692	0	550
2024.04.20	12:00:00	5622.8600	5653.5810	5622.8600	5651.6650	13697	0	560
2024.04.20	16:00:00	5651.6670	5665.6060	5622.2680	5643.4120	13689	0	560
2024.04.20	20:00:00	5643.4130	5673.0730	5636.8180	5661.9560	13683	0	560
2024.04.21	00:00:00	5661.9610	5665.2610	5626.5090	5640.6120	13713	0	560
2024.04.21	04:00:00	5640.6190	5657.8880	5622.7210	5657.8880	13691	0	560
2024.04.21	08:00:00	5657.8920	5666.5560	5646.8220	5657.2930	13706	0	560
2024.04.21	12:00:00	5657.2990	5678.2750	5647.8410	5661.0170	13681	0	560
2024.04.21	16:00:00	5661.0170	5681.8440	5599.9630	5602.3820	13690	0	560
2024.04.21	20:00:00	5602.3860	5624.8400	5589.0550	5611.1370	13681	0	550
2024.04.22	00:00:00	5611.1410	5623.4790	5584.0950	5595.8080	13693	0	550
2024.04.22	04:00:00	5595.8090	5597.7120	5504.1470	5507.5030	13717	0	550
2024.04.22	08:00:00	5507.5120	5523.9260	5486.9970	5497.0090	13666	0	540
2024.04.22	12:00:00	5497.0190	5504.6670	5469.5920	5489.3930	13671	0	540
2024.04.22	16:00:00	5489.3960	5510.0650	5479.6280	5503.1840	13695	0	540
2024.04.22	20:00:00	5503.1900	5505.9940	5430.9220	5440.4290	13673	0	540
2024.04.23	00:00:00	5440.4320	5466.2660	5440.4320	5462.5030	13671	0	540
2024.04.23	04:00:00	5462.5100	5468.5070	5452.9370	5468.2020	13641	0	540
2024.04.23	08:00:00	5468.2090	5470.9490	5428.4520	5443.6590	13704	0	540
2024.04.23	12:00:00	5443.6600	5459.7950	5436.8140	5452.3620	13678	0	540
2024.04.23	16:00:00	5452.3650	5458.4260	5434.6360	5444.5560	13660	0	540
2024.04.23	20:00:00	5444.5610	5470.8430	5409.2300	5416.3990	13637	0	540
2024.04.24	00:00:00	5416.4080	5449.2090	5416.4080	5438.2200	13692	0	540
2024.04.24	04:00:00	5438.2340	5465.5040	5438.2340	5462.1520	13683	0	540
2024.04.24	08:00:00	5462.1530	5470.4330	5414.8530	5434.8960	13698	0	540
2024.04.24	12:00:00	5434.9040	5435.7560	5379.8590	5381.0380	13649	0	530
2024.04.24	16:00:00	5381.0460	5391.2290	5363.5760	5375.9790	13680	0	530
2024.04.24	20:00:00	5375.9810	5426.7600	5375.9810	5420.2560	13628	0	530
2024.04.25	00:00:00	5420.2640	5441.6640	5402.0990	5441.6640	13636	0	540
2024.04.25	04:00:00	5441.6690	5455.4720	5416.2680	5455.4720	13725	0	540
2024.04.25	08:00:00	5455.4750	5457.1470	5389.1400	5411.1680	13700	0	530
2024.04.25	12:00:00	5411.1800	5416.6480	5377.4230	5404.9600	13673	0	530
2024.04.25	16:00:00	5404.9620	5453.4830	5402.6100	5450.9010	13601	0	540
2024.04.25	20:00:00	5450.9050	5472.0020	5430.3590	5463.7510	13649	0	540
2024.04.26	00:00:00	5463.7530	5496.4350	5463.7530	5488.7500	13732	0	540
2024.04.26	04:00:00	5488.7630	5513.5610	5482.6920	5493.7800	13707	0	540
2024.04.26	08:00:00	5493.7850	5503.4430	5469.9580	5495.4300	13658	0	540
2024.04.26	12:00:00	5495.4330	5501.7900	5468.7090	5501.7900	13630	0	540
2024.04.26	16:00:00	5501.7970	5529.7130	5497.5440	5523.6990	13662	0	540
2024.04.26	20:00:00	5523.7060	5524.9970	5474.1300	5490.1580	13682	0	540
2024.04.27	00:00:00	5490.1640	5495.9670	5455.3730	5471.3620	13681	0	540
2024.04.27	04:00:00	5471.3670	5486.2790	5455.6680	5486.2790	13688	0	540
2024.04.27	08:00:00	5486.2830	5491.2730	5458.5710	5467.3170	13657	0	540
2024.04.27	12:00:00	5467.3190	5516.9890	5467.3190	5504.8360	13712	0	540
2024.04.27	16:00:00	5504.8430	5513.6980	5478.4040	5500.3260	13673	0	540
2024.04.27	20:00:00	5500.3300	5510.6680	5479.7110	5510.6680	13663	0	540
2024.04.28	00:00:00	5510.6700	5522.8000	5495.0380	5503.6020	13670	0	540
2024.04.28	04:00:00	5503.6090	5521.8540	5476.6640	5477.8130	13697	0	540
2024.04.28	08:00:00	5477.8240	5481.2330	5440.6750	5441.3140	13625	0	540
2024.04.28	12:00:00	5441.3190	5443.1800	5395.0330	5427.4560	13671	0	530
2024.04.28	16:00:00	5424.5590	5444.1010	5413.5830	5413.8240	13650	0	540
2024.04.28	20:00:00	5413.8260	5434.6850	5407.0510	5427.8110	13652	0	540
2024.04.29	00:00:00	5427.8170	5456.3080	5427.8170	5438.9090	13660	0	540
2024.04.29	04:00:00	5438.9160	5462.2580	5408.6980	5408.8530	13707	0	540
2024.04.29	08:00:00	5408.8620	5422.5170	5396.3490	5407.3470	13683	0	530
2024.04.29	12:00:00	5407.3590	5423.8360	5399.3300	5417.9770	13677	0	530
2024.04.29	16:00:00	5417.9810	5420.9150	5368.2120	5369.9380	13680	0	530
2024.04.29	20:00:00	5369.9400	5380.1580	5335.0510	5339.5350	13662	0	530
2024.04.30	00:00:00	5339.5400	5343.6670	5315.9730	5333.4660	13606	0	530
2024.04.30	04:00:00	5333.4690	5366.7180	5333.4690	5356.8140	13667	0	530
2024.04.30	08:00:00	5356.8200	5395.5750	5347.9060	5393.2040	13636	0	530
