<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.01.09	16:00:00	2028.80	2032.06	2026.09	2028.83	31529	0	0
2024.01.09	20:00:00	2028.83	2031.23	2028.29	2030.76	7737	0	0
2024.01.10	00:00:00	2030.76	2032.85	2027.21	2028.93	14303	0	0
2024.01.10	04:00:00	2028.93	2031.66	2023.88	2031.00	16420	0	0
2024.01.10	08:00:00	2031.00	2040.28	2030.25	2034.06	28172	0	0
2024.01.10	12:00:00	2034.06	2035.66	2024.84	2027.90	46510	0	0
2024.01.10	16:00:00	2027.90	2028.50	2020.47	2024.03	30563	0	0
2024.01.10	20:00:00	2024.03	2027.96	2021.90	2026.77	10106	0	0
2024.01.11	00:00:00	2026.77	2031.97	2026.60	2030.90	13039	0	0
2024.01.11	04:00:00	2030.90	2035.72	2030.86	2033.88	13883	0	0
2024.01.11	08:00:00	2033.90	2034.39	2030.20	2034.34	20795	0	0
2024.01.11	12:00:00	2034.34	2039.62	2025.00	2029.02	80193	0	0
2024.01.11	16:00:00	2029.02	2029.69	2013.34	2026.50	53645	0	0
2024.01.11	20:00:00	2026.50	2035.57	2023.51	2035.34	13061	0	0
2024.01.12	00:00:00	2035.34	2035.64	2030.04	2033.93	16644	0	0
2024.01.12	04:00:00	2033.93	2039.44	2032.80	2037.54	16833	0	0
2024.01.12	08:00:00	2037.53	2047.40	2037.05	2045.42	27465	0	0
2024.01.12	12:00:00	2045.43	2062.31	2044.36	2053.69	70596	0	0
2024.01.12	16:00:00	2053.69	2055.56	2041.51	2047.32	43204	0	0
2024.01.12	20:00:00	2047.32	2048.73	2046.07	2048.51	5616	0	0
2024.01.14	20:00:00	2047.93	2048.67	2046.34	2047.61	2274	0	1
2024.01.15	00:00:00	2047.61	2058.09	2045.86	2057.39	18856	0	0
2024.01.15	04:00:00	2057.39	2057.56	2052.91	2054.26	14824	0	0
2024.01.15	08:00:00	2054.24	2058.62	2051.57	2053.35	19031	0	0
2024.01.15	12:00:00	2053.35	2054.42	2049.25	2053.24	21374	0	0
2024.01.15	16:00:00	2053.24	2056.34	2053.20	2053.78	8732	0	0
2024.01.15	20:00:00	2054.14	2055.56	2053.39	2054.07	2477	0	0
2024.01.16	00:00:00	2054.07	2054.57	2048.35	2049.50	18923	0	0
2024.01.16	04:00:00	2049.50	2050.92	2047.35	2049.42	16074	0	0
2024.01.16	08:00:00	2049.42	2050.17	2038.27	2039.92	35239	0	0
2024.01.16	12:00:00	2039.92	2045.05	2031.40	2041.12	59745	0	0
2024.01.16	16:00:00	2041.13	2041.35	2024.26	2029.28	51441	0	0
2024.01.16	20:00:00	2029.29	2029.79	2024.75	2028.11	7686	0	0
2024.01.17	00:00:00	2028.11	2032.93	2023.40	2024.04	19920	0	0
2024.01.17	04:00:00	2024.02	2026.17	2017.69	2025.78	24648	0	0
2024.01.17	08:00:00	2025.77	2028.36	2019.07	2023.89	28188	0	0
2024.01.17	12:00:00	2023.87	2029.07	2006.17	2008.87	60600	0	0
2024.01.17	16:00:00	2008.88	2011.96	2001.85	2005.51	37136	0	0
2024.01.17	20:00:00	2005.59	2009.87	2004.78	2009.52	8974	0	0
2024.01.18	00:00:00	2009.52	2012.13	2006.45	2008.04	16810	0	0
2024.01.18	04:00:00	2008.04	2014.11	2005.80	2012.31	16607	0	0
2024.01.18	08:00:00	2012.31	2013.54	2008.18	2012.63	22693	0	0
2024.01.18	12:00:00	2012.63	2017.25	2007.23	2013.65	52092	0	0
2024.01.18	16:00:00	2013.65	2021.08	2013.08	2019.79	31545	0	0
2024.01.18	20:00:00	2019.80	2024.67	2019.80	2023.82	9489	0	0
2024.01.19	00:00:00	2023.82	2025.54	2021.97	2022.87	14875	0	0
2024.01.19	04:00:00	2022.87	2029.69	2020.39	2028.07	14847	0	0
2024.01.19	08:00:00	2028.07	2032.02	2026.21	2031.65	18647	0	0
2024.01.19	12:00:00	2031.65	2039.42	2023.19	2027.75	48354	0	0
2024.01.19	16:00:00	2027.73	2029.54	2023.32	2029.16	30162	0	0
2024.01.19	20:00:00	2029.16	2029.78	2027.76	2029.63	4163	0	0
2024.01.21	20:00:00	2028.71	2028.71	2026.94	2027.62	2075	0	1
2024.01.22	00:00:00	2027.60	2032.16	2025.45	2026.98	15878	0	0
2024.01.22	04:00:00	2026.98	2027.13	2019.13	2021.81	20193	0	0
2024.01.22	08:00:00	2021.81	2026.59	2020.44	2026.22	24765	0	0
2024.01.22	12:00:00	2026.22	2030.18	2016.62	2024.13	48358	0	0
2024.01.22	16:00:00	2024.14	2024.61	2019.14	2021.03	23008	0	0
2024.01.22	20:00:00	2021.03	2021.93	2019.23	2020.72	6600	0	0
2024.01.23	00:00:00	2020.72	2027.92	2019.58	2027.50	17024	0	0
2024.01.23	04:00:00	2027.50	2037.91	2026.74	2031.65	24259	0	0
2024.01.23	08:00:00	2031.65	2031.72	2022.47	2023.95	22765	0	0
2024.01.23	12:00:00	2023.95	2029.97	2021.44	2025.13	41648	0	0
2024.01.23	16:00:00	2025.17	2030.71	2022.64	2029.88	24610	0	0
2024.01.23	20:00:00	2029.87	2030.30	2027.31	2029.33	7506	0	0
2024.01.24	00:00:00	2029.33	2029.33	2023.69	2024.82	12597	0	0
2024.01.24	04:00:00	2024.76	2031.60	2022.80	2029.55	15509	0	0
2024.01.24	08:00:00	2029.55	2034.29	2028.19	2033.51	24955	0	0
2024.01.24	12:00:00	2033.51	2036.67	2014.93	2015.29	59461	0	0
2024.01.24	16:00:00	2015.29	2019.84	2011.20	2012.19	34749	0	0
2024.01.24	20:00:00	2012.19	2017.64	2011.76	2016.34	8669	0	0
2024.01.25	00:00:00	2016.34	2017.29	2014.52	2015.80	13017	0	0
2024.01.25	04:00:00	2015.80	2018.31	2013.58	2015.80	12110	0	0
2024.01.25	08:00:00	2015.80	2019.59	2012.67	2017.56	20884	0	0
2024.01.25	12:00:00	2017.56	2025.39	2010.18	2020.28	58383	0	0
2024.01.25	16:00:00	2020.28	2021.63	2012.52	2017.78	32025	0	0
2024.01.25	20:00:00	2017.79	2021.49	2016.92	2020.64	7587	0	0
2024.01.26	00:00:00	2020.64	2024.20	2019.36	2021.86	12210	0	0
2024.01.26	04:00:00	2021.86	2023.54	2019.82	2021.36	11718	0	0
2024.01.26	08:00:00	2021.36	2024.68	2018.25	2023.44	19192	0	0
2024.01.26	12:00:00	2023.44	2026.80	2016.09	2017.07	43411	0	0
2024.01.26	16:00:00	2017.07	2019.44	2015.91	2017.06	19853	0	0
2024.01.26	20:00:00	2017.06	2019.27	2016.48	2018.38	3292	0	0
2024.01.28	20:00:00	2023.66	2028.54	2021.25	2021.86	4826	0	0
2024.01.29	00:00:00	2021.87	2026.42	2019.28	2025.67	15515	0	0
2024.01.29	04:00:00	2025.67	2033.90	2024.69	2031.38	14647	0	0
2024.01.29	08:00:00	2031.38	2033.61	2025.50	2028.19	21223	0	0
2024.01.29	12:00:00	2028.19	2037.59	2020.59	2025.48	40436	0	7
2024.01.29	16:00:00	2025.45	2031.11	2024.05	2026.94	22423	0	7
2024.01.29	20:00:00	2026.93	2035.23	2026.93	2031.09	11964	0	7
2024.01.30	00:00:00	2031.09	2034.09	2029.83	2032.09	13271	0	7
2024.01.30	04:00:00	2032.09	2040.38	2031.22	2037.93	16962	0	7
2024.01.30	08:00:00	2037.93	2039.45	2031.43	2034.35	23643	0	7
2024.01.30	12:00:00	2034.34	2048.63	2029.05	2032.64	57089	0	7
2024.01.30	16:00:00	2032.61	2037.06	2031.51	2036.10	28249	0	7
2024.01.30	20:00:00	2036.10	2037.10	2035.36	2036.46	6509	0	7
2024.01.31	00:00:00	2036.46	2038.63	2032.88	2033.93	14425	0	7
2024.01.31	04:00:00	2033.93	2038.59	2033.26	2036.63	13699	0	7
2024.01.31	08:00:00	2036.64	2040.48	2036.16	2037.32	21428	0	7
2024.01.31	12:00:00	2037.32	2056.01	2036.04	2052.28	60090	0	7
2024.01.31	16:00:00	2052.28	2053.68	2039.22	2044.83	53045	0	7
2024.01.31	20:00:00	2044.74	2045.92	2030.84	2039.95	28220	0	7
2024.02.01	00:00:00	2039.95	2049.62	2039.18	2046.30	19032	0	7
2024.02.01	04:00:00	2046.30	2046.67	2041.19	2042.90	17712	0	7
2024.02.01	08:00:00	2042.90	2042.90	2030.05	2033.47	34267	0	7
2024.02.01	12:00:00	2033.47	2053.07	2030.24	2051.93	67047	0	7
2024.02.01	16:00:00	2051.93	2065.42	2051.26	2054.74	55071	0	7
2024.02.01	20:00:00	2054.82	2056.23	2053.48	2054.81	7741	0	7
2024.02.02	00:00:00	2054.81	2056.91	2051.96	2054.61	16131	0	7
2024.02.02	04:00:00	2054.61	2056.92	2054.09	2055.04	16413	0	7
2024.02.02	08:00:00	2055.04	2056.83	2052.70	2056.10	20035	0	7
2024.02.02	12:00:00	2056.10	2057.67	2027.90	2035.05	74047	0	7
2024.02.02	16:00:00	2035.04	2038.78	2033.14	2038.15	34675	0	7
2024.02.02	20:00:00	2038.19	2038.43	2036.04	2037.79	5866	0	7
2024.02.04	20:00:00	2041.55	2042.17	2039.03	2039.20	3238	0	9
2024.02.05	00:00:00	2039.20	2039.82	2030.37	2032.24	26316	0	7
2024.02.05	04:00:00	2032.25	2033.35	2026.89	2027.56	22594	0	7
2024.02.05	08:00:00	2027.56	2028.40	2020.68	2027.66	30638	0	7
2024.02.05	12:00:00	2027.66	2028.09	2014.92	2017.84	60555	0	7
2024.02.05	16:00:00	2017.84	2027.57	2017.79	2025.98	27661	0	7
2024.02.05	20:00:00	2025.90	2026.40	2023.73	2025.06	7264	0	7
2024.02.06	00:00:00	2025.06	2028.57	2023.53	2023.95	14499	0	7
2024.02.06	04:00:00	2023.97	2029.86	2023.61	2026.33	18763	0	7
2024.02.06	08:00:00	2026.33	2027.57	2022.92	2026.78	19672	0	7
2024.02.06	12:00:00	2026.78	2038.20	2024.54	2036.33	52118	0	7
2024.02.06	16:00:00	2036.33	2038.88	2032.10	2035.99	34229	0	7
2024.02.06	20:00:00	2035.98	2037.01	2034.51	2035.25	5933	0	7
2024.02.07	00:00:00	2035.25	2036.15	2034.07	2034.44	11856	0	7
2024.02.07	04:00:00	2034.43	2036.17	2032.46	2035.21	13187	0	7
2024.02.07	08:00:00	2035.21	2035.78	2031.24	2034.12	23093	0	7
2024.02.07	12:00:00	2034.12	2044.58	2030.64	2038.33	53080	0	7
2024.02.07	16:00:00	2038.33	2040.93	2034.04	2035.59	28962	0	7
2024.02.07	20:00:00	2035.59	2036.59	2033.72	2036.49	6543	0	7
2024.02.08	00:00:00	2036.49	2038.71	2031.81	2032.81	12690	0	7
2024.02.08	04:00:00	2032.81	2035.14	2031.23	2032.89	15114	0	7
2024.02.08	08:00:00	2032.89	2038.51	2027.90	2029.06	29102	0	7
2024.02.08	12:00:00	2029.06	2033.97	2020.22	2031.96	57591	0	7
2024.02.08	16:00:00	2031.96	2035.36	2027.73	2032.59	27682	0	7
2024.02.08	20:00:00	2032.59	2034.91	2032.59	2034.25	5063	0	7
2024.02.09	00:00:00	2034.25	2035.15	2031.92	2033.59	9326	0	7
2024.02.09	04:00:00	2033.59	2034.99	2032.20	2033.61	10136	0	7
2024.02.09	08:00:00	2033.61	2034.15	2030.54	2031.57	22499	0	7
2024.02.09	12:00:00	2031.57	2037.22	2021.89	2022.51	58891	0	7
2024.02.09	16:00:00	2022.51	2026.36	2020.33	2024.75	22476	0	7
2024.02.09	20:00:00	2024.74	2026.25	2023.90	2024.47	3931	0	7
2024.02.11	20:00:00	2026.68	2026.76	2024.40	2025.42	1283	0	7
2024.02.12	00:00:00	2025.44	2026.57	2021.90	2022.90	6246	0	7
2024.02.12	04:00:00	2022.88	2026.46	2022.60	2025.58	9009	0	7
2024.02.12	08:00:00	2025.58	2027.31	2020.03	2021.73	22137	0	7
2024.02.12	12:00:00	2021.73	2027.59	2012.12	2013.16	43899	0	7
2024.02.12	16:00:00	2013.16	2021.58	2011.89	2019.15	25680	0	7
2024.02.12	20:00:00	2019.15	2020.52	2018.65	2018.92	6481	0	7
2024.02.13	00:00:00	2018.92	2021.18	2016.91	2018.61	8107	0	7
2024.02.13	04:00:00	2018.61	2025.82	2018.43	2025.27	11771	0	7
2024.02.13	08:00:00	2025.27	2029.32	2024.54	2027.73	19984	0	7
2024.02.13	12:00:00	2027.72	2031.11	1990.20	1992.30	72143	0	7
2024.02.13	16:00:00	1992.30	1997.87	1991.26	1991.77	25810	0	7
2024.02.13	20:00:00	1991.77	1993.71	1990.72	1991.51	6038	0	7
2024.02.14	00:00:00	1991.51	1993.67	1988.80	1992.48	11724	0	7
2024.02.14	04:00:00	1992.48	1993.37	1989.41	1989.48	13105	0	7
2024.02.14	08:00:00	1989.48	1993.40	1986.15	1992.31	27993	0	7
2024.02.14	12:00:00	1992.31	1993.28	1984.18	1987.91	52592	0	7
2024.02.14	16:00:00	1987.91	1996.13	1987.48	1991.74	30297	0	7
2024.02.14	20:00:00	1991.74	1994.07	1989.67	1993.72	6481	0	7
2024.02.15	00:00:00	1993.74	1994.36	1990.26	1990.80	9941	0	7
2024.02.15	04:00:00	1990.80	1994.68	1990.47	1993.84	11251	0	7
2024.02.15	08:00:00	1993.84	1998.14	1993.52	1997.54	20980	0	7
2024.02.15	12:00:00	1997.54	2008.31	1995.77	2000.79	61892	0	7
2024.02.15	16:00:00	2000.79	2006.48	1998.49	2005.14	33577	0	7
2024.02.15	20:00:00	2005.15	2005.16	2003.22	2003.49	7128	0	7
2024.02.16	00:00:00	2003.49	2005.67	2002.42	2004.33	11319	0	7
2024.02.16	04:00:00	2004.33	2006.49	2002.75	2005.17	12400	0	7
2024.02.16	08:00:00	2005.17	2007.86	2003.92	2007.31	18511	0	7
2024.02.16	12:00:00	2007.30	2011.07	1995.13	2007.90	60752	0	7
2024.02.16	16:00:00	2007.90	2015.19	2007.23	2012.66	29495	0	7
2024.02.16	20:00:00	2012.66	2013.51	2011.25	2013.46	5178	0	7
2024.02.18	20:00:00	2011.74	2016.05	2010.01	2013.81	2153	0	7
2024.02.19	00:00:00	2013.71	2022.88	2013.71	2019.91	15143	0	7
2024.02.19	04:00:00	2019.91	2023.01	2018.28	2020.99	11900	0	7
2024.02.19	08:00:00	2020.99	2021.24	2018.26	2018.40	18737	0	7
2024.02.19	12:00:00	2018.40	2019.32	2014.80	2014.92	22327	0	7
2024.02.19	16:00:00	2014.92	2018.54	2013.26	2017.92	6762	0	7
2024.02.19	20:00:00	2017.31	2017.88	2015.82	2016.16	1348	0	7
2024.02.20	00:00:00	2016.17	2019.21	2015.02	2018.33	13814	0	7
2024.02.20	04:00:00	2018.33	2022.91	2017.78	2021.52	13750	0	7
2024.02.20	08:00:00	2021.52	2027.60	2020.80	2026.93	29853	0	7
2024.02.20	12:00:00	2026.93	2030.89	2025.48	2027.51	43848	0	7
2024.02.20	16:00:00	2027.50	2028.93	2024.81	2025.13	15352	0	7
2024.02.20	20:00:00	2025.14	2025.20	2023.52	2024.28	5622	0	7
2024.02.21	00:00:00	2024.28	2030.90	2022.95	2030.54	16215	0	7
2024.02.21	04:00:00	2030.54	2032.26	2028.41	2028.88	14704	0	7
2024.02.21	08:00:00	2028.88	2030.19	2025.98	2028.33	22087	0	7
2024.02.21	12:00:00	2028.33	2031.59	2024.06	2024.15	42445	0	7
2024.02.21	16:00:00	2024.24	2026.52	2020.03	2026.03	38546	0	7
2024.02.21	20:00:00	2025.98	2027.01	2023.96	2025.70	9637	0	7
2024.02.22	00:00:00	2025.75	2028.63	2025.10	2026.37	14298	0	7
2024.02.22	04:00:00	2026.37	2032.06	2025.54	2031.49	14872	0	7
2024.02.22	08:00:00	2031.49	2034.83	2027.32	2029.00	28381	0	7
2024.02.22	12:00:00	2029.00	2029.90	2020.17	2023.39	55063	0	7
2024.02.22	16:00:00	2023.39	2024.72	2019.63	2023.05	29084	0	7
2024.02.22	20:00:00	2023.07	2026.09	2022.56	2024.77	7780	0	7
2024.02.23	00:00:00	2024.77	2027.42	2022.81	2025.76	12225	0	7
2024.02.23	04:00:00	2025.76	2026.49	2018.20	2021.89	13369	0	7
2024.02.23	08:00:00	2021.89	2023.95	2016.05	2023.90	25468	0	7
2024.02.23	12:00:00	2023.90	2031.15	2023.11	2030.20	47920	0	7
2024.02.23	16:00:00	2030.20	2041.35	2030.20	2037.34	34804	0	7
2024.02.23	20:00:00	2037.36	2037.53	2035.12	2036.01	4958	0	7
2024.02.25	20:00:00	2033.23	2034.98	2033.12	2034.02	1338	0	7
2024.02.26	00:00:00	2034.02	2034.07	2029.95	2032.57	13313	0	7
2024.02.26	04:00:00	2032.57	2035.32	2031.92	2035.09	13416	0	7
2024.02.26	08:00:00	2035.11	2037.07	2030.88	2030.92	25483	0	7
2024.02.26	12:00:00	2030.92	2034.46	2025.08	2029.18	40741	0	7
2024.02.26	16:00:00	2029.20	2030.31	2026.55	2029.77	24167	0	7
2024.02.26	20:00:00	2029.76	2033.66	2029.72	2031.32	6846	0	7
2024.02.27	00:00:00	2031.32	2034.58	2031.08	2033.46	10519	0	7
2024.02.27	04:00:00	2033.46	2036.25	2032.84	2035.46	11247	0	7
2024.02.27	08:00:00	2035.46	2039.48	2034.66	2038.26	22939	0	7
2024.02.27	12:00:00	2038.26	2039.13	2033.01	2033.77	40142	0	7
2024.02.27	16:00:00	2033.77	2036.13	2029.44	2030.24	26570	0	7
2024.02.27	20:00:00	2030.24	2031.34	2028.80	2030.08	4231	0	7
2024.02.28	00:00:00	2030.08	2033.74	2029.17	2030.93	11290	0	7
2024.02.28	04:00:00	2030.93	2032.09	2027.89	2028.13	12542	0	7
2024.02.28	08:00:00	2028.13	2029.30	2024.51	2027.31	24449	0	7
2024.02.28	12:00:00	2027.30	2037.88	2026.95	2031.84	45369	0	7
2024.02.28	16:00:00	2031.85	2035.65	2030.87	2032.18	21765	0	7
2024.02.28	20:00:00	2032.20	2035.64	2032.12	2034.68	5596	0	7
2024.02.29	00:00:00	2034.68	2037.08	2033.97	2036.61	12662	0	7
2024.02.29	04:00:00	2036.61	2037.84	2034.44	2037.32	12286	0	7
2024.02.29	08:00:00	2037.32	2037.50	2028.88	2030.31	24042	0	7
2024.02.29	12:00:00	2030.31	2050.72	2028.07	2048.17	57248	0	7
2024.02.29	16:00:00	2048.17	2048.41	2043.32	2044.52	30618	0	7
2024.02.29	20:00:00	2044.48	2045.51	2042.90	2044.33	6741	0	7
2024.03.01	00:00:00	2044.32	2046.86	2042.88	2046.59	10608	0	7
2024.03.01	04:00:00	2046.59	2048.83	2043.45	2045.42	11418	0	7
2024.03.01	08:00:00	2045.42	2057.49	2039.08	2055.41	34675	0	7
2024.03.01	12:00:00	2055.41	2070.98	2045.63	2069.28	61750	0	7
2024.03.01	16:00:00	2069.28	2088.32	2069.27	2085.26	47777	0	7
2024.03.01	20:00:00	2085.25	2085.36	2082.90	2083.47	6497	0	7
2024.03.03	20:00:00	2082.95	2086.26	2082.67	2083.57	2767	0	7
2024.03.04	00:00:00	2083.57	2084.40	2079.48	2081.47	16960	0	7
2024.03.04	04:00:00	2081.47	2088.28	2080.31	2087.43	13264	0	7
2024.03.04	08:00:00	2087.44	2087.53	2081.89	2082.14	25170	0	7
2024.03.04	12:00:00	2082.14	2109.36	2081.18	2109.02	56157	0	7
2024.03.04	16:00:00	2109.02	2119.90	2107.70	2116.33	37276	0	7
2024.03.04	20:00:00	2116.34	2118.54	2113.32	2114.64	6480	0	7
2024.03.05	00:00:00	2114.64	2116.85	2110.49	2113.01	17049	0	7
2024.03.05	04:00:00	2113.01	2119.74	2112.65	2114.48	20416	0	7
2024.03.05	08:00:00	2114.47	2127.34	2114.47	2124.48	33394	0	7
2024.03.05	12:00:00	2124.48	2141.83	2121.22	2126.63	80067	0	7
2024.03.05	16:00:00	2126.68	2134.78	2123.65	2129.62	35861	0	7
2024.03.05	20:00:00	2129.63	2130.95	2127.04	2128.10	8518	0	7
2024.03.06	00:00:00	2128.10	2128.17	2123.73	2124.80	14836	0	7
2024.03.06	04:00:00	2124.80	2131.58	2124.79	2128.50	15066	0	7
2024.03.06	08:00:00	2128.50	2132.61	2124.38	2132.56	30543	0	7
2024.03.06	12:00:00	2132.59	2149.25	2131.04	2141.00	72245	0	7
2024.03.06	16:00:00	2141.00	2152.21	2139.26	2144.41	40580	0	7
2024.03.06	20:00:00	2144.41	2151.44	2143.21	2147.40	8893	0	7
2024.03.07	00:00:00	2147.38	2152.48	2144.18	2151.77	24964	0	7
2024.03.07	04:00:00	2151.77	2161.33	2151.64	2156.03	35546	0	7
2024.03.07	08:00:00	2156.03	2159.85	2153.34	2156.06	32228	0	7
2024.03.07	12:00:00	2156.06	2164.76	2147.99	2153.70	58424	0	7
2024.03.07	16:00:00	2153.71	2160.87	2149.29	2160.06	22659	0	7
2024.03.07	20:00:00	2159.99	2162.59	2158.00	2161.98	6358	0	7
2024.03.08	00:00:00	2161.98	2163.60	2154.02	2157.67	15810	0	7
2024.03.08	04:00:00	2157.67	2162.08	2156.39	2161.39	17255	0	7
2024.03.08	08:00:00	2161.36	2171.09	2161.16	2168.31	32774	0	7
2024.03.08	12:00:00	2168.33	2185.42	2156.63	2177.22	72535	0	7
2024.03.08	16:00:00	2177.23	2195.19	2168.30	2176.39	58808	0	7
2024.03.08	20:00:00	2176.39	2178.21	2175.72	2177.18	6654	0	7
2024.03.10	20:00:00	2179.91	2183.87	2177.23	2181.65	4506	0	7
2024.03.11	00:00:00	2181.65	2189.00	2176.88	2179.55	20584	0	7
2024.03.11	04:00:00	2179.55	2182.75	2176.88	2182.29	19090	0	7
2024.03.11	08:00:00	2182.29	2183.09	2176.03	2178.97	29065	0	7
2024.03.11	12:00:00	2178.97	2185.71	2174.86	2184.35	53494	0	7
2024.03.11	16:00:00	2184.35	2184.69	2177.20	2181.38	17794	0	7
2024.03.11	20:00:00	2181.32	2184.77	2180.78	2183.68	5295	0	7
2024.03.12	00:00:00	2183.68	2184.53	2176.86	2177.49	16484	0	7
2024.03.12	04:00:00	2177.49	2179.26	2173.70	2177.02	20379	0	7
2024.03.12	08:00:00	2177.01	2179.10	2170.61	2171.95	26367	0	7
2024.03.12	12:00:00	2171.94	2182.05	2152.66	2162.99	89190	0	7
2024.03.12	16:00:00	2162.99	2166.54	2150.30	2157.37	23299	0	7
2024.03.12	20:00:00	2157.38	2161.44	2155.79	2157.02	7121	0	7
2024.03.13	00:00:00	2157.02	2161.59	2156.65	2159.17	14687	0	7
2024.03.13	04:00:00	2159.14	2161.51	2157.25	2159.78	17450	0	7
2024.03.13	08:00:00	2159.80	2164.19	2157.54	2164.01	25007	0	7
2024.03.13	12:00:00	2164.01	2174.55	2161.48	2171.77	57317	0	7
2024.03.13	16:00:00	2171.76	2179.86	2169.62	2172.60	26095	0	7
2024.03.13	20:00:00	2172.61	2176.21	2172.39	2175.47	4431	0	7
2024.03.14	00:00:00	2175.47	2176.98	2171.15	2172.28	12295	0	7
2024.03.14	04:00:00	2172.29	2172.52	2167.45	2168.73	12092	0	7
2024.03.14	08:00:00	2168.67	2172.01	2167.20	2168.53	17076	0	7
2024.03.14	12:00:00	2168.55	2170.42	2152.78	2157.24	68634	0	7
2024.03.14	16:00:00	2157.24	2165.05	2156.73	2163.48	22258	0	7
2024.03.14	20:00:00	2163.46	2163.83	2158.45	2161.62	2819	0	7
2024.03.15	00:00:00	2161.62	2165.97	2160.59	2164.63	11959	0	7
2024.03.15	04:00:00	2164.64	2170.09	2163.56	2167.04	19067	0	7
2024.03.15	08:00:00	2167.04	2172.75	2165.32	2166.99	25245	0	7
2024.03.15	12:00:00	2166.99	2167.37	2156.55	2160.04	53508	0	7
2024.03.15	16:00:00	2160.04	2163.49	2155.18	2156.91	21681	0	7
2024.03.15	20:00:00	2156.94	2158.33	2156.63	2156.84	721	0	7
2024.03.17	20:00:00	2153.55	2156.91	2153.16	2156.55	3972	0	7
2024.03.18	00:00:00	2156.58	2157.50	2146.11	2146.77	16656	0	7
2024.03.18	04:00:00	2146.75	2152.23	2146.11	2152.17	11821	0	7
2024.03.18	08:00:00	2152.19	2161.28	2150.19	2161.06	23546	0	7
2024.03.18	12:00:00	2161.07	2163.62	2155.53	2158.39	41686	0	7
2024.03.18	16:00:00	2158.38	2161.15	2154.59	2160.20	16092	0	7
2024.03.18	20:00:00	2160.19	2162.61	2159.41	2162.14	3414	0	7
2024.03.19	00:00:00	2162.18	2162.88	2158.55	2161.56	13395	0	7
2024.03.19	04:00:00	2161.57	2162.17	2154.03	2155.81	16192	0	7
2024.03.19	08:00:00	2155.82	2156.71	2147.14	2155.64	30055	0	7
2024.03.19	12:00:00	2155.64	2158.70	2148.41	2154.30	44591	0	7
